valid_time,latitude,longitude,number,expver,sp,u10,v10,t2m,tp,lat,lon,Aykırı_Sütun
2015-05-01,37.29,44.81,0,1,796.3206,1.3282783,1.0877907,13.062160000000006,1.5042445,37.29,44.81,u10
2015-06-01,36.29,43.31,0,1,969.23125,1.5242386,0.15515517,31.89736000000005,0.0473783,36.29,43.31,u10
2015-08-01,36.29,43.31,0,1,968.7230999999999,1.5021431,-0.3880906,35.19912000000005,0.0032793205,36.29,43.31,u10
2016-01-01,37.79,44.56,0,1,784.1719,1.3973947,0.89591587,-6.727639999999951,3.1017854,37.79,44.56,u10
2016-01-01,37.79,44.81,0,1,817.0669,1.3619332,0.800701,-4.530370000000005,1.7489984,37.79,44.81,u10
2016-01-01,37.54,44.81,0,1,803.3219,1.3499093,1.0352591,-4.67587999999995,3.8098886000000003,37.54,44.81,u10
2016-01-01,37.29,44.81,0,1,794.0819,1.3022408,0.98115146,-4.641199999999969,6.395061500000001,37.29,44.81,u10
2016-03-01,37.29,44.81,0,1,793.74875,1.2542546,0.9593509,1.8946800000000508,4.768426,37.29,44.81,u10
2016-05-01,37.79,44.31,0,1,762.28375,1.3718693,1.4674847,9.769920000000013,1.7475068,37.79,44.31,u10
2016-05-01,37.79,44.56,0,1,786.45875,1.3610661,1.285722,12.085840000000019,1.8552124,37.79,44.56,u10
2016-05-01,37.54,44.56,0,1,779.42875,1.4152958,1.4095623,11.301170000000013,1.4913260000000002,37.54,44.56,u10
2016-05-01,37.54,44.81,0,1,804.54375,1.3829167,1.271867,13.660060000000044,1.3269364000000001,37.54,44.81,u10
2016-05-01,37.29,44.81,0,1,795.74375,1.6114933,1.3067181,13.00332000000003,1.1696994,37.29,44.81,u10
2016-05-01,37.04,44.81,0,1,815.19875,1.4607365,0.9688275,14.649320000000046,0.8353173,37.04,44.81,u10
2017-05-01,37.79,44.31,0,1,763.0775,1.437041,1.6047537,10.202300000000037,1.4290304,37.79,44.31,u10
2017-05-01,37.79,44.56,0,1,787.2225,1.4746387,1.4377005,12.535799999999995,1.2164803,37.79,44.56,u10
2017-05-01,37.79,44.81,0,1,818.3325,1.3143604,1.2715628,15.445950000000039,0.8334012,37.79,44.81,u10
2017-05-01,37.54,44.56,0,1,780.2375,1.4750049,1.516619,11.560699999999997,1.7094703,37.54,44.56,u10
2017-05-01,37.54,44.81,0,1,805.3375,1.4635913,1.4207938,13.913720000000012,1.2376399,37.54,44.81,u10
2017-05-01,37.29,44.81,0,1,796.5525,1.6517627,1.436846,13.254050000000007,1.6151757,37.29,44.81,u10
2017-05-01,37.04,44.81,0,1,816.0125,1.4440601,1.0255911,14.805800000000033,1.2804361,37.04,44.81,u10
2017-06-01,36.29,43.31,0,1,969.16875,1.3215948,-0.24330592,32.61220000000003,0.00060962844,36.29,43.31,u10
2017-12-01,36.29,44.06,0,1,956.59,-1.4592018,-0.19906521,10.753800000000012,1.0358661,36.29,44.06,u10
2018-01-01,36.29,44.06,0,1,953.46,-1.4626484,0.053186297,8.553120000000035,2.7025347,36.29,44.06,u10
2018-03-01,37.79,44.06,0,1,751.8644,1.291461,1.2608187,2.185450000000003,3.1927779999999997,37.79,44.06,u10
2018-03-01,37.79,44.31,0,1,760.6294,1.6212339,1.4274142,3.167380000000037,2.636905,37.79,44.31,u10
2018-03-01,37.79,44.56,0,1,785.2244000000001,1.6257505,1.2826083,5.6356400000000235,2.2971586,37.79,44.56,u10
2018-03-01,37.79,44.81,0,1,816.9694000000001,1.4422789,1.1575167,8.327539999999999,1.8144802,37.79,44.81,u10
2018-03-01,37.54,44.56,0,1,778.1844,1.5114317,1.3855135,4.512100000000032,3.1260208,37.54,44.56,u10
2018-03-01,37.54,44.81,0,1,803.7694,1.5446348,1.3824313,6.849019999999996,2.4532035,37.54,44.81,u10
2018-03-01,37.29,44.81,0,1,794.8994,1.7152281,1.3792574,5.948630000000037,3.3377365,37.29,44.81,u10
2018-03-01,37.04,44.81,0,1,815.0144,1.459979,1.037369,7.385160000000042,3.353472,37.04,44.81,u10
2018-06-01,36.29,43.31,0,1,968.4375,1.5737088,-0.21553177,32.56510000000003,0.013202362,36.29,43.31,u10
2018-07-01,36.29,43.31,0,1,964.67375,1.7719704,0.086145744,35.532129999999995,0.0,36.29,43.31,u10
2018-07-01,36.29,43.56,0,1,964.25375,1.4728371,0.18810497,35.082899999999995,0.0,36.29,43.56,u10
2019-01-01,37.79,44.56,0,1,784.3875,1.3549414,0.837574,-6.372899999999959,2.808499,37.79,44.56,u10
2019-01-01,37.79,44.81,0,1,817.2075,1.32656,0.7303963,-4.074559999999963,1.865315,37.79,44.81,u10
2019-01-01,37.54,44.81,0,1,803.4725,1.342124,0.9562874,-4.778169999999989,3.2438512,37.54,44.81,u10
2019-01-01,37.29,44.81,0,1,794.1825,1.2857885,0.8204231,-5.313329999999951,5.1280735,37.29,44.81,u10
2019-06-01,36.29,43.31,0,1,969.7831,1.2592007,-0.64485717,33.67350000000005,0.02738439,36.29,43.31,u10
2019-07-01,36.29,43.31,0,1,965.58,1.4869542,-0.0057267547,34.293600000000026,0.0,36.29,43.31,u10
2020-01-01,36.29,44.06,0,1,954.0875,-1.4541855,-0.116641045,6.854880000000037,3.7575187,36.29,44.06,u10
2020-11-01,36.29,43.81,0,1,974.2356,-1.4512768,-0.7407532,16.34585000000004,1.3758615,36.29,43.81,u10
2020-11-01,36.29,44.06,0,1,954.1605999999999,-1.4835644,-0.46542358,15.436180000000036,1.8614008999999998,36.29,44.06,u10
2021-01-01,36.29,44.06,0,1,956.0594,-1.4506626,-0.22927666,7.833900000000028,3.1012307999999997,36.29,44.06,u10
2021-03-01,37.79,44.56,0,1,783.9431,1.306195,1.194527,1.4403300000000172,2.6661914,37.79,44.56,u10
2021-03-01,37.79,44.81,0,1,816.2081,1.3563354,1.0554279,4.018460000000005,1.9729894000000001,37.79,44.81,u10
2021-03-01,37.54,44.81,0,1,802.7831,1.3439758,1.1839069,2.431540000000041,2.9871028,37.54,44.81,u10
2021-03-01,37.29,44.81,0,1,793.7381,1.356488,1.1074909,1.375879999999995,4.111008,37.29,44.81,u10
2021-04-01,37.79,44.31,0,1,764.36875,1.265817,1.1519897,6.666650000000004,1.1853396,37.79,44.31,u10
2021-04-01,37.29,44.81,0,1,798.12375,1.2724699,1.0558593,9.970850000000041,1.5454112999999998,37.29,44.81,u10
2021-06-01,37.54,44.56,0,1,780.9181,1.3153857,1.2900381,19.426170000000013,0.023102388,37.54,44.56,u10
2021-06-01,37.29,44.81,0,1,796.7481,1.435686,1.1610708,21.08584000000002,0.015029684000000001,37.29,44.81,u10
2021-06-01,37.04,44.81,0,1,815.6331,1.4626635,0.83978176,22.589750000000038,0.004803762,37.04,44.81,u10
2021-06-01,36.79,43.31,0,1,930.3631,1.4917773,-0.05926609,30.006250000000023,0.0009145587700000001,36.79,43.31,u10
2021-06-01,36.79,43.56,0,1,923.8181,1.2648486,0.16039944,30.012100000000032,0.0,36.79,43.56,u10
2021-06-01,36.79,44.81,0,1,826.6881,1.2948169,0.38195705,23.937400000000025,0.002592802,36.79,44.81,u10
2021-06-01,36.54,43.31,0,1,957.4531,1.9277514,-0.18920994,32.15273000000002,0.0,36.54,43.31,u10
2021-06-01,36.54,43.56,0,1,957.0980999999999,1.5735644,0.0789175,32.122460000000046,0.0,36.54,43.56,u10
2021-06-01,36.29,43.31,0,1,969.9881,2.3794727,-0.2966318,33.256740000000036,0.0,36.29,43.31,u10
2021-06-01,36.29,43.56,0,1,969.5181,2.022112,-0.044068336,33.21816000000001,0.0,36.29,43.56,u10
2021-06-01,36.29,43.81,0,1,962.2781,1.7005786,0.037779808,32.814840000000004,0.0,36.29,43.81,u10
2021-06-01,36.29,44.06,0,1,943.3681,1.5233325,0.08135891,31.78800000000001,0.0003054738,36.29,44.06,u10
2021-06-01,36.29,44.31,0,1,918.9281,1.289934,0.05743313,30.237700000000018,0.0003054738,36.29,44.31,u10
2021-07-01,36.29,43.31,0,1,964.68625,1.4206445,-0.094892144,37.07656000000003,0.0,36.29,43.31,u10
2021-09-01,36.54,43.31,0,1,958.99125,1.2637396,-0.083215,29.098299999999995,0.0018253922,36.54,43.31,u10
2021-09-01,36.29,43.31,0,1,971.59625,1.6529913,-0.14254117,30.15980000000002,0.0,36.29,43.31,u10
2021-09-01,36.29,43.56,0,1,971.16125,1.2628851,0.04447055,30.186180000000036,0.0,36.29,43.56,u10
2022-01-01,37.79,44.56,0,1,783.3580999999999,1.2774229,0.7244378,-7.823099999999954,1.9240836000000001,37.79,44.56,u10
2022-01-01,37.79,44.81,0,1,816.3331,1.3086729,0.56864554,-5.966649999999959,1.2795189,37.79,44.81,u10
2022-01-01,37.54,44.81,0,1,802.5081,1.3673277,0.76310354,-6.348969999999952,2.2551278,37.54,44.81,u10
2022-03-01,37.29,44.81,0,1,792.6281,1.3214839,1.2652671,-1.2854999999999563,5.0644875,37.29,44.81,u10
2022-06-01,37.29,44.81,0,1,795.80375,1.2893846,1.0323567,20.027000000000044,0.29058206999999997,37.29,44.81,u10
2022-06-01,37.04,44.81,0,1,814.64375,1.2527635,0.77771807,21.787260000000003,0.17034459999999998,37.04,44.81,u10
2022-06-01,36.29,43.31,0,1,968.18875,1.4998949,0.050758842,34.04263000000003,0.008622300000000001,36.29,43.31,u10
2022-08-01,36.54,43.31,0,1,954.16875,1.2827427,-0.057802618,35.48647,0.0014491379000000002,36.54,43.31,u10
2022-08-01,36.29,43.31,0,1,966.47875,1.8973668,-0.1614098,36.51772,0.006256624999999999,36.29,43.31,u10
2022-08-01,36.29,43.56,0,1,966.01875,1.507108,0.028836787,36.61733000000004,0.004347414,36.29,43.56,u10
2023-02-01,37.79,44.81,0,1,817.78625,1.2946512,0.71764946,-3.416849999999954,0.8197555,37.79,44.81,u10
2023-04-01,37.79,44.31,0,1,760.9419,1.3502824,1.4280117,5.111230000000035,3.37113,37.79,44.31,u10
2023-04-01,37.79,44.56,0,1,785.4619,1.3640764,1.3203762,7.624900000000025,2.7234659999999997,37.79,44.56,u10
2023-04-01,37.54,44.56,0,1,778.3969000000001,1.3855608,1.4015834,6.398830000000032,3.6174164,37.54,44.56,u10
2023-04-01,37.54,44.81,0,1,803.9069000000001,1.3727434,1.4814785,8.945700000000045,2.64896,37.54,44.81,u10
2023-04-01,37.29,44.81,0,1,795.0269000000001,1.5549943,1.3496425,7.954000000000008,3.4195290000000003,37.29,44.81,u10
2023-04-01,37.04,44.81,0,1,814.9369,1.3050554,0.9461391,9.165920000000028,3.8179263999999997,37.04,44.81,u10
2023-11-01,37.79,44.31,0,1,763.89,1.3047972,1.0635227,3.2572300000000496,1.9182663,37.79,44.31,u10
2023-11-01,37.29,44.81,0,1,798.105,1.3486204,0.94227636,5.916650000000004,2.8790932000000002,37.29,44.81,u10
2024-08-01,36.29,43.31,0,1,965.86875,1.3072808,0.024030268,36.31973000000005,0.0,36.29,43.31,u10
1940-05-01,37.79,43.31,0,1,749.7644,0.56178635,1.3232698,5.774560000000008,1.3308332,37.79,43.31,v10
1940-05-01,37.79,43.56,0,1,744.8644,0.74998826,1.3776522,5.532370000000014,1.2694106,37.79,43.56,v10
1940-05-01,37.79,43.81,0,1,748.0844000000001,0.9263188,1.3337069,6.232079999999996,1.0751889000000001,37.79,43.81,v10
1940-12-01,37.79,43.56,0,1,742.81,0.47653484,1.3605862,-7.014259999999979,3.3865857,37.79,43.56,v10
1940-12-01,37.79,43.81,0,1,746.095,0.8193083,1.3127346,-6.81356999999997,2.8055597,37.79,43.81,v10
1941-01-01,37.79,43.56,0,1,740.8225,0.54512215,1.3114586,-8.001319999999964,5.844004,37.79,43.56,v10
1941-03-01,37.79,43.56,0,1,738.84375,0.5393524,1.3184946,-4.419299999999964,5.227058700000001,37.79,43.56,v10
1941-09-01,37.79,43.56,0,1,747.0944000000001,0.19924456,1.3151621,12.871730000000014,0.6626829999999999,37.79,43.56,v10
1942-01-01,37.79,43.31,0,1,742.73,0.03441906,1.4396753,-9.968849999999975,5.7398397,37.79,43.31,v10
1942-01-01,37.79,43.56,0,1,737.615,0.38732433,1.4991846,-10.118259999999964,5.5152494,37.79,43.56,v10
1942-01-01,37.79,43.81,0,1,740.935,0.7259474,1.3925562,-9.951999999999998,5.0111134,37.79,43.81,v10
1942-01-01,37.79,44.31,0,1,756.305,1.2869825,1.3351221,-9.75351999999998,3.73319,37.79,44.31,v10
1942-07-01,37.79,43.31,0,1,748.54625,-0.35450554,1.4401504,18.455470000000048,0.044390559999999996,37.79,43.31,v10
1942-07-01,37.79,43.56,0,1,743.99125,-0.6176281,1.420375,17.99404000000004,0.06295554,37.79,43.56,v10
1942-08-01,37.79,43.31,0,1,750.455,-0.5634074,1.5145653,16.810450000000003,0.13876574,37.79,43.31,v10
1942-08-01,37.79,43.56,0,1,745.855,-0.7246623,1.500863,16.3544,0.1831116,37.79,43.56,v10
1943-07-01,37.79,43.31,0,1,748.54375,0.047700882,1.6595483,18.213040000000035,0.07263011999999999,37.79,43.31,v10
1943-07-01,37.79,43.56,0,1,743.95875,-0.14587212,1.6594262,17.828270000000032,0.08408539000000001,37.79,43.56,v10
1943-07-01,37.79,43.81,0,1,747.20375,-0.3394451,1.4511132,18.150540000000035,0.08255988,37.79,43.81,v10
1946-02-01,37.79,43.56,0,1,737.9475,0.47954845,1.3571821,-8.411000000000001,6.9514625,37.79,43.56,v10
1946-03-01,37.79,43.56,0,1,739.2006,0.6080179,1.3491545,-4.7210399999999595,4.5662997,37.79,43.56,v10
1946-03-01,37.79,43.81,0,1,742.4956,0.75059605,1.3111906,-4.4893599999999765,4.103529300000001,37.79,43.81,v10
1946-08-01,37.54,44.81,0,1,804.9606,-1.17274,-1.7644749,17.629050000000007,0.08958578,37.54,44.81,v10
1946-08-01,37.29,44.81,0,1,795.5056,-1.3685408,-1.6988926,17.51430000000005,0.039964914,37.29,44.81,v10
1946-08-01,36.79,44.06,0,1,912.9356,-1.4181929,-1.5783787,28.97720000000004,0.001758337,36.79,44.06,v10
1946-08-01,36.54,43.81,0,1,947.5656,-1.4412947,-1.862009,31.989400000000046,0.00029802322,36.54,43.81,v10
1946-08-01,36.54,44.06,0,1,928.0506,-1.1787825,-1.7051792,30.739400000000046,0.00029802322,36.54,44.06,v10
1946-08-01,36.29,43.56,0,1,964.4856,-1.2386885,-1.6825352,33.549950000000024,0.0,36.29,43.56,v10
1946-08-01,36.29,43.81,0,1,957.2955999999999,-1.1430464,-1.6301365,33.229150000000004,0.0,36.29,43.81,v10
1950-10-01,37.79,43.31,0,1,751.1056,0.23042166,1.3103688,4.87026000000003,2.6954298,37.79,43.31,v10
1950-10-01,37.79,43.56,0,1,746.2156,0.42759573,1.3674672,4.7228000000000065,2.4535541999999997,37.79,43.56,v10
1950-10-01,37.79,43.81,0,1,749.4706,0.6318499,1.3270924,5.180319999999995,1.9487625000000002,37.79,43.81,v10
1951-07-01,37.79,43.31,0,1,749.06875,0.22332191,1.3376756,18.356100000000026,0.07674842999999999,37.79,43.31,v10
1951-07-01,37.79,43.56,0,1,744.42875,0.08703041,1.3645616,18.019200000000012,0.11866167,37.79,43.56,v10
1953-02-01,37.79,43.31,0,1,741.8775,0.2442894,1.3642888,-6.053079999999966,6.704492999999999,37.79,43.31,v10
1953-02-01,37.79,43.56,0,1,736.7925,0.51034164,1.3943791,-6.3499499999999784,6.0965256000000005,37.79,43.56,v10
1953-02-01,37.79,43.81,0,1,740.0875,0.7260399,1.3103948,-6.305029999999988,5.139275,37.79,43.81,v10
1953-12-01,37.04,43.81,0,1,879.3875,-0.3584032,-1.6365509,-6.094099999999969,3.262429,37.04,43.81,v10
1953-12-01,36.79,43.81,0,1,928.2025,-0.6108446,-1.6498566,-1.0003399999999942,2.8079436,36.79,43.81,v10
1954-01-01,37.79,43.31,0,1,740.03875,0.32213593,1.4507184,-10.65292999999997,7.321299,37.79,43.31,v10
1954-01-01,37.79,43.56,0,1,734.86875,0.60552216,1.4898419,-10.824559999999963,6.4257990000000005,37.79,43.56,v10
1954-01-01,37.79,43.81,0,1,738.15875,0.82549286,1.3905377,-10.621919999999989,5.2914033,37.79,43.81,v10
1954-01-01,37.79,44.31,0,1,753.51375,1.3081589,1.4097638,-10.29061999999999,3.2598382999999997,37.79,44.31,v10
1954-04-01,37.79,43.56,0,1,738.9719,0.09651184,1.3431617,0.7938500000000204,4.541886,37.79,43.56,v10
1954-05-01,37.79,43.31,0,1,748.7119,0.18518376,1.3112702,5.50356000000005,0.9550977,37.79,43.31,v10
1954-05-01,37.79,43.56,0,1,743.8619,0.43744206,1.3344026,5.314600000000041,0.88345294,37.79,43.56,v10
1955-04-01,37.79,43.31,0,1,747.5944000000001,0.33585024,1.3111067,1.5543499999999995,3.387241,37.79,43.31,v10
1955-04-01,37.79,43.56,0,1,742.6494,0.5707135,1.3502302,1.2764999999999986,3.3059998,37.79,43.56,v10
1955-08-01,37.79,43.31,0,1,748.61875,0.47594488,1.4996804,17.794820000000016,0.033952296,37.79,43.31,v10
1955-08-01,37.79,43.56,0,1,743.95875,0.39653814,1.5466164,17.483060000000023,0.032957643,37.79,43.56,v10
1955-08-01,37.79,43.81,0,1,747.12375,0.32289922,1.4670571,17.859280000000012,0.02861023,37.79,43.81,v10
1955-08-01,37.79,44.06,0,1,753.07375,0.19411504,1.3159951,18.339,0.04614517,37.79,44.06,v10
1956-02-01,37.79,43.31,0,1,743.23,0.19214821,1.5595837,-6.257419999999968,6.7892773,37.79,43.31,v10
1956-02-01,37.79,43.56,0,1,738.145,0.49756813,1.6254406,-6.523779999999988,6.381343,37.79,43.56,v10
1956-02-01,37.79,43.81,0,1,741.44,0.74622536,1.5061779,-6.47226999999998,5.560945,37.79,43.81,v10
1956-02-01,37.79,44.06,0,1,747.7,1.0487766,1.3165417,-6.412199999999984,4.58772,37.79,44.06,v10
1956-02-01,37.79,44.31,0,1,756.695,1.2916355,1.4493542,-6.0791999999999575,3.3524737,37.79,44.31,v10
1958-03-01,37.79,43.31,0,1,745.25,0.7584905,1.7154405,-1.950779999999952,4.064995,37.79,43.31,v10
1958-03-01,37.79,43.56,0,1,740.165,1.0201483,1.7836168,-2.1660999999999717,3.6016281,37.79,43.56,v10
1958-03-01,37.79,43.81,0,1,743.385,1.149848,1.6772935,-1.87045999999998,2.917486,37.79,43.81,v10
1958-03-01,37.79,44.06,0,1,749.53,1.3881903,1.5219591,-1.3018599999999765,2.386051,37.79,44.06,v10
1958-03-01,37.79,44.31,0,1,758.37,1.7116156,1.7565172,-0.6814999999999714,1.7346914,37.79,44.31,v10
1958-03-01,37.79,44.56,0,1,783.18,1.7635565,1.5815904,1.410060000000044,1.3836201,37.79,44.56,v10
1958-03-01,37.79,44.81,0,1,815.21,1.6503363,1.4427965,4.028700000000015,0.88151055,37.79,44.81,v10
1958-03-01,37.54,44.31,0,1,772.785,1.0451117,1.3907945,-0.23422999999996819,3.0992802,37.54,44.31,v10
1958-03-01,37.54,44.56,0,1,776.17,1.6326361,1.6522081,0.19937000000004446,2.1767195,37.54,44.56,v10
1958-03-01,37.54,44.81,0,1,801.96,1.7685614,1.6695421,2.3588000000000306,1.4416749999999998,37.54,44.81,v10
1958-03-01,37.29,44.81,0,1,793.115,1.8674994,1.4924791,1.383700000000033,2.2519405000000003,37.29,44.81,v10
1958-04-01,37.79,43.31,0,1,747.35875,0.56626254,1.3078766,1.997220000000027,3.1351624,37.79,43.31,v10
1958-04-01,37.79,43.56,0,1,742.37875,0.85267,1.3681793,1.9064000000000192,2.940732,37.79,43.56,v10
1958-04-01,37.79,43.81,0,1,745.57875,1.063638,1.3386993,2.1476000000000113,2.5968729,37.79,43.81,v10
1958-04-01,37.79,44.31,0,1,760.36875,1.595773,1.3604279,4.081200000000024,1.8879352,37.79,44.31,v10
1960-02-01,37.79,43.31,0,1,746.4105999999999,0.2860688,1.3064277,-5.097019999999986,3.6449907,37.79,43.31,v10
1960-02-01,37.79,43.56,0,1,741.3006,0.56737983,1.3400581,-5.355079999999987,3.6807535,37.79,43.56,v10
1962-02-01,37.79,43.31,0,1,744.0731,0.17763394,1.3244778,-6.646579999999972,4.506449,37.79,43.31,v10
1962-02-01,37.79,43.56,0,1,738.9830999999999,0.39809293,1.3628689,-6.858979999999974,4.102449,37.79,43.56,v10
1964-08-01,37.79,43.31,0,1,748.17,0.5524102,1.3073902,17.57632000000001,0.005260109999999999,37.79,43.31,v10
1964-08-01,37.79,43.56,0,1,743.495,0.44355398,1.3562794,17.247950000000003,0.016540289000000003,37.79,43.56,v10
1965-02-01,37.79,43.56,0,1,738.155,0.74168265,1.3300995,-7.723969999999952,5.2036866999999996,37.79,43.56,v10
1968-01-01,37.79,43.31,0,1,741.5731,0.15133,1.3534361,-9.497169999999983,7.0144394,37.79,43.31,v10
1968-01-01,37.79,43.56,0,1,736.4181,0.4463129,1.3815733,-9.712739999999997,6.3634375,37.79,43.56,v10
1969-03-01,37.79,43.31,0,1,743.61625,0.3212757,1.4733453,-0.36361999999996897,8.710966,37.79,43.31,v10
1969-03-01,37.79,43.56,0,1,738.61125,0.47361946,1.5466485,-0.5103499999999599,8.446321999999999,37.79,43.56,v10
1969-03-01,37.79,43.81,0,1,741.90625,0.55742073,1.4698052,-0.21103999999996859,7.5152973,37.79,43.81,v10
1970-05-01,37.79,43.31,0,1,749.3281,0.6710413,1.3731195,7.183500000000038,1.8587072,37.79,43.31,v10
1970-05-01,37.79,43.56,0,1,744.4381,0.8554285,1.4312555,6.910060000000044,1.923408,37.79,43.56,v10
1970-05-01,37.79,43.81,0,1,747.6481,1.0244348,1.3834344,7.5038000000000125,1.8447895,37.79,43.81,v10
1970-05-01,37.79,44.31,0,1,762.3881,1.4955957,1.342724,8.962800000000016,1.5239973,37.79,44.31,v10
1970-05-01,37.54,44.56,0,1,779.5581,1.5052392,1.3258477,10.295299999999997,1.7523427,37.54,44.56,v10
1971-01-01,37.29,44.31,0,1,813.04625,-0.9335928,-1.7064285,-5.527929999999969,1.1350915,37.29,44.31,v10
1971-01-01,37.04,43.81,0,1,881.57625,-0.34832668,-1.5598831,-1.9370999999999867,1.0703609,37.04,43.81,v10
1971-01-01,37.04,44.06,0,1,883.87625,-0.5180044,-1.6234512,-1.6712399999999548,1.2655363,37.04,44.06,v10
1971-01-01,37.04,44.31,0,1,876.13125,-0.90539455,-1.58918,-1.2544999999999504,1.2625263,37.04,44.31,v10
1972-02-01,36.79,43.81,0,1,928.22,-0.8369627,-1.6247778,-0.0015599999999835745,5.197202,36.79,43.81,v10
1976-08-01,37.79,43.31,0,1,749.9219,0.0031818748,1.7022524,18.821920000000034,0.0060275197,37.79,43.31,v10
1976-08-01,37.79,43.56,0,1,745.2819000000001,-0.108451426,1.7497072,18.60390000000001,0.01045689,37.79,43.56,v10
1976-08-01,37.79,43.81,0,1,748.4819,-0.14565235,1.5739565,18.94106000000005,0.018540769999999998,37.79,43.81,v10
1977-03-01,37.79,43.56,0,1,742.3544,0.10734558,1.3269639,-2.1236299999999915,5.285385499999999,37.79,43.56,v10
1977-06-01,37.79,43.56,0,1,743.4081,0.4918837,1.343737,12.810940000000016,0.9246392,37.79,43.56,v10
1977-06-01,37.79,43.81,0,1,746.5880999999999,0.5515761,1.3125786,13.301660000000027,0.6800962,37.79,43.81,v10
1978-04-01,37.79,43.31,0,1,745.275,0.7147531,1.4967085,0.6075700000000097,3.5320057,37.79,43.31,v10
1978-04-01,37.79,43.56,0,1,740.24,0.99160856,1.5767866,0.5504400000000373,3.3964051,37.79,43.56,v10
1978-04-01,37.79,43.81,0,1,743.445,1.1478586,1.5361372,0.8444000000000074,2.9608144000000003,37.79,43.81,v10
1978-04-01,37.79,44.06,0,1,749.545,1.3596506,1.438603,1.2643000000000484,2.386762,37.79,44.06,v10
1978-04-01,37.79,44.31,0,1,758.325,1.6612253,1.6032149,1.9845200000000318,1.4842881,37.79,44.31,v10
1978-04-01,37.79,44.56,0,1,782.91,1.7895212,1.4426314,4.567530000000033,1.1199249999999998,37.79,44.56,v10
1978-04-01,37.54,44.56,0,1,775.92,1.6354685,1.5240523,3.0553199999999947,1.5463962,37.54,44.56,v10
1978-04-01,37.54,44.81,0,1,801.47,1.8061838,1.5007979,5.830700000000036,0.95690624,37.54,44.81,v10
1978-04-01,37.29,44.81,0,1,792.65,1.962678,1.4326216,4.726700000000051,1.6129149999999999,37.29,44.81,v10
1978-09-01,37.79,43.31,0,1,751.8925,0.5668918,1.3066385,12.857079999999996,0.18988549999999998,37.79,43.31,v10
1978-09-01,37.79,43.56,0,1,747.0975,0.65221894,1.3727396,12.748199999999997,0.20173937,37.79,43.56,v10
1978-09-01,37.79,43.81,0,1,750.2675,0.72012055,1.3316934,13.260400000000004,0.20723045,37.79,43.81,v10
1982-07-01,37.79,43.31,0,1,749.0225,0.41680747,1.414175,15.806300000000022,0.61412156,37.79,43.31,v10
1982-07-01,37.79,43.56,0,1,744.3125,0.3580001,1.4725857,15.544100000000014,0.66804886,37.79,43.56,v10
1982-07-01,37.79,43.81,0,1,747.4825,0.3593734,1.4138088,15.996730000000014,0.5457401,37.79,43.81,v10
1984-04-01,37.79,43.31,0,1,746.1925,0.31413287,1.560075,0.5033200000000306,5.393588,37.79,43.31,v10
1984-04-01,37.79,43.56,0,1,741.2425,0.5207979,1.625993,0.3309600000000046,5.185568,37.79,43.56,v10
1984-04-01,37.79,43.81,0,1,744.5325,0.69688433,1.5656292,0.45060000000000855,4.4946307,37.79,43.81,v10
1984-04-01,37.79,44.06,0,1,750.7125,0.98582476,1.4345257,0.8412000000000148,3.4989945,37.79,44.06,v10
1984-04-01,37.79,44.31,0,1,759.5475,1.3701632,1.5602582,2.151270000000011,2.5932423,37.79,44.31,v10
1984-04-01,37.79,44.56,0,1,784.1975,1.4588473,1.4283612,4.560940000000016,1.8894307,37.79,44.56,v10
1984-04-01,37.79,44.81,0,1,815.9875,1.3517306,1.4001629,7.345600000000047,1.0395877,37.79,44.81,v10
1984-04-01,37.54,44.56,0,1,777.1075,1.4491427,1.4190838,3.36220000000003,2.9652945,37.54,44.56,v10
1984-04-01,37.54,44.81,0,1,802.7475,1.525986,1.5215008,5.849019999999996,1.8599860000000001,37.54,44.81,v10
1984-04-01,37.29,44.81,0,1,793.8275,1.659714,1.3662274,4.797750000000008,2.9430023999999997,37.29,44.81,v10
1985-02-01,37.79,43.31,0,1,739.1906,0.5648534,1.6508627,-9.775729999999953,8.428329,37.79,43.31,v10
1985-02-01,37.79,43.56,0,1,733.9856,0.7976415,1.7167196,-9.965669999999989,7.736915,37.79,43.56,v10
1985-02-01,37.79,43.81,0,1,737.2656,0.9330175,1.6185751,-9.732029999999952,6.755584,37.79,43.81,v10
1985-02-01,37.79,44.06,0,1,743.5506,1.1031835,1.4642782,-9.525980000000004,5.8293277,37.79,44.06,v10
1985-02-01,37.79,44.31,0,1,752.6056,1.3335302,1.6291342,-9.12973999999997,4.6620304,37.79,44.31,v10
1985-02-01,37.79,44.56,0,1,778.0506,1.4319189,1.3298788,-7.938329999999951,3.679269,37.79,44.56,v10
1985-02-01,37.54,44.31,0,1,767.3356,0.8782079,1.4016562,-8.37143999999995,9.031289,37.54,44.31,v10
1985-02-01,37.54,44.56,0,1,770.8206,1.3741186,1.5393515,-8.212999999999965,6.756299,37.54,44.56,v10
1985-02-01,37.54,44.81,0,1,797.2805999999999,1.4604223,1.4557333,-6.729829999999993,4.4970447,37.54,44.81,v10
1985-02-01,37.29,44.81,0,1,788.2106,1.5993993,1.4479208,-7.3460399999999595,8.327239,37.29,44.81,v10
1985-02-01,36.29,44.06,0,1,950.1206,-0.6273463,1.3205404,4.013329999999996,5.894893,36.29,44.06,v10
1985-03-01,36.79,43.81,0,1,927.42625,-0.47035313,-1.5658541,2.761130000000037,3.6834713999999997,36.79,43.81,v10
