valid_time,latitude,longitude,number,expver,tp
1955-06-01 06:00:00,36.54,43.31,0,0001,3.0205018e-05
1955-06-01 06:00:00,36.54,43.56,0,0001,2.0817286e-05
1955-06-01 06:00:00,36.54,43.81,0,0001,4.4688946e-05
1955-06-01 06:00:00,36.54,44.06,0,0001,0.0001441393
1955-06-01 06:00:00,36.54,44.31,0,0001,0.00017781592
1955-06-01 06:00:00,36.54,44.56,0,0001,0.00023432112
1955-06-01 06:00:00,36.54,44.81,0,0001,0.0004125688
1955-06-01 06:00:00,36.29,43.31,0,0001,3.539062e-05
1955-06-01 06:00:00,36.29,43.56,0,0001,2.5704867e-05
1955-06-01 06:00:00,36.29,43.81,0,0001,5.81894e-05
1955-06-01 06:00:00,36.29,44.06,0,0001,0.00014610625
1955-06-01 06:00:00,36.29,44.31,0,0001,0.00016914344
1955-06-01 06:00:00,36.29,44.56,0,0001,0.00017975307
1955-06-01 06:00:00,36.29,44.81,0,0001,0.00022877789
1955-07-01 06:00:00,37.79,43.31,0,0001,0.0007341802
1955-07-01 06:00:00,37.79,43.56,0,0001,0.00093722343
1955-07-01 06:00:00,37.79,43.81,0,0001,0.00090807676
1955-07-01 06:00:00,37.79,44.06,0,0001,0.00074896216
1955-07-01 06:00:00,37.79,44.31,0,0001,0.00083222985
1955-07-01 06:00:00,37.79,44.56,0,0001,0.0009886622
1955-07-01 06:00:00,37.79,44.81,0,0001,0.00092315674
1955-07-01 06:00:00,37.54,43.31,0,0001,0.00025361776
1955-07-01 06:00:00,37.54,43.56,0,0001,0.00025179982
1955-07-01 06:00:00,37.54,43.81,0,0001,0.00022366643
1955-07-01 06:00:00,37.54,44.06,0,0001,0.00029039383
1955-07-01 06:00:00,37.54,44.31,0,0001,0.00029727817
1955-07-01 06:00:00,37.54,44.56,0,0001,0.00033959746
1955-07-01 06:00:00,37.54,44.81,0,0001,0.00030633807
1955-07-01 06:00:00,37.29,43.31,0,0001,0.00010871887
1955-07-01 06:00:00,37.29,43.56,0,0001,0.000113517046
1955-07-01 06:00:00,37.29,43.81,0,0001,8.916855e-05
1955-07-01 06:00:00,37.29,44.06,0,0001,7.984042e-05
1955-07-01 06:00:00,37.29,44.31,0,0001,7.337332e-05
1955-07-01 06:00:00,37.29,44.56,0,0001,0.00012204051
1955-07-01 06:00:00,37.29,44.81,0,0001,0.0005310476
1955-07-01 06:00:00,37.04,43.31,0,0001,5.5253506e-05
1955-07-01 06:00:00,37.04,43.56,0,0001,7.650256e-05
1955-07-01 06:00:00,37.04,43.81,0,0001,6.574392e-05
1955-07-01 06:00:00,37.04,44.06,0,0001,4.0501356e-05
1955-07-01 06:00:00,37.04,44.31,0,0001,2.5242567e-05
1955-07-01 06:00:00,37.04,44.56,0,0001,7.763505e-05
1955-07-01 06:00:00,37.04,44.81,0,0001,0.00043055415
1955-07-01 06:00:00,36.79,43.31,0,0001,1.2874603e-05
1955-07-01 06:00:00,36.79,43.56,0,0001,2.861023e-05
1955-07-01 06:00:00,36.79,43.81,0,0001,2.6762486e-05
1955-07-01 06:00:00,36.79,44.06,0,0001,1.335144e-05
1955-07-01 06:00:00,36.79,44.31,0,0001,9.834766e-06
1955-07-01 06:00:00,36.79,44.56,0,0001,6.4611435e-05
1955-07-01 06:00:00,36.79,44.81,0,0001,0.0003503561
1955-07-01 06:00:00,36.54,43.31,0,0001,3.3676624e-06
1955-07-01 06:00:00,36.54,43.56,0,0001,3.3676624e-06
1955-07-01 06:00:00,36.54,43.81,0,0001,2.1457672e-06
1955-07-01 06:00:00,36.54,44.06,0,0001,3.963709e-06
1955-07-01 06:00:00,36.54,44.31,0,0001,9.924173e-06
1955-07-01 06:00:00,36.54,44.56,0,0001,2.3275614e-05
1955-07-01 06:00:00,36.54,44.81,0,0001,0.00017350912
1955-07-01 06:00:00,36.29,43.31,0,0001,0.0
1955-07-01 06:00:00,36.29,43.56,0,0001,0.0
1955-07-01 06:00:00,36.29,43.81,0,0001,0.0
1955-07-01 06:00:00,36.29,44.06,0,0001,1.66893e-06
1955-07-01 06:00:00,36.29,44.31,0,0001,6.020069e-06
1955-07-01 06:00:00,36.29,44.56,0,0001,1.1205673e-05
1955-07-01 06:00:00,36.29,44.81,0,0001,1.6719103e-05
1955-08-01 06:00:00,37.79,43.31,0,0001,3.3952296e-05
1955-08-01 06:00:00,37.79,43.56,0,0001,3.2957643e-05
1955-08-01 06:00:00,37.79,43.81,0,0001,2.861023e-05
1955-08-01 06:00:00,37.79,44.06,0,0001,4.614517e-05
1955-08-01 06:00:00,37.79,44.31,0,0001,7.1231276e-05
1955-08-01 06:00:00,37.79,44.56,0,0001,0.00014792755
1955-08-01 06:00:00,37.79,44.81,0,0001,0.00015540048
1955-08-01 06:00:00,37.54,43.31,0,0001,5.4873526e-06
1955-08-01 06:00:00,37.54,43.56,0,0001,5.4873526e-06
1955-08-01 06:00:00,37.54,43.81,0,0001,4.570931e-06
1955-08-01 06:00:00,37.54,44.06,0,0001,5.4873526e-06
1955-08-01 06:00:00,37.54,44.31,0,0001,2.2727996e-05
1955-08-01 06:00:00,37.54,44.56,0,0001,4.544854e-05
1955-08-01 06:00:00,37.54,44.81,0,0001,5.6941062e-05
1955-08-01 06:00:00,37.29,43.31,0,0001,0.0
1955-08-01 06:00:00,37.29,43.56,0,0001,0.0
1955-08-01 06:00:00,37.29,43.81,0,0001,0.0
1955-08-01 06:00:00,37.29,44.06,0,0001,6.109476e-07
1955-08-01 06:00:00,37.29,44.31,0,0001,6.109476e-07
1955-08-01 06:00:00,37.29,44.56,0,0001,1.0989606e-05
1955-08-01 06:00:00,37.29,44.81,0,0001,4.4845045e-05
1955-08-01 06:00:00,37.04,43.31,0,0001,0.0
1955-08-01 06:00:00,37.04,43.56,0,0001,0.0
1955-08-01 06:00:00,37.04,43.81,0,0001,0.0
1955-08-01 06:00:00,37.04,44.06,0,0001,0.0
1955-08-01 06:00:00,37.04,44.31,0,0001,0.0
1955-08-01 06:00:00,37.04,44.56,0,0001,4.582107e-07
1955-08-01 06:00:00,37.04,44.81,0,0001,1.7769635e-05
1955-08-01 06:00:00,36.79,43.31,0,0001,0.0
1955-08-01 06:00:00,36.79,43.56,0,0001,0.0
1955-08-01 06:00:00,36.79,43.81,0,0001,0.0
1955-08-01 06:00:00,36.79,44.06,0,0001,0.0
1955-08-01 06:00:00,36.79,44.31,0,0001,0.0
1955-08-01 06:00:00,36.79,44.56,0,0001,4.582107e-07
1955-08-01 06:00:00,36.79,44.81,0,0001,1.9073486e-06
1955-08-01 06:00:00,36.54,43.31,0,0001,0.0
1955-08-01 06:00:00,36.54,43.56,0,0001,0.0
1955-08-01 06:00:00,36.54,43.81,0,0001,0.0
1955-08-01 06:00:00,36.54,44.06,0,0001,0.0
1955-08-01 06:00:00,36.54,44.31,0,0001,0.0
1955-08-01 06:00:00,36.54,44.56,0,0001,0.0
1955-08-01 06:00:00,36.54,44.81,0,0001,3.054738e-07
1955-08-01 06:00:00,36.29,43.31,0,0001,0.0
1955-08-01 06:00:00,36.29,43.56,0,0001,0.0
1955-08-01 06:00:00,36.29,43.81,0,0001,0.0
1955-08-01 06:00:00,36.29,44.06,0,0001,0.0
1955-08-01 06:00:00,36.29,44.31,0,0001,0.0
1955-08-01 06:00:00,36.29,44.56,0,0001,0.0
1955-08-01 06:00:00,36.29,44.81,0,0001,0.0
1955-09-01 06:00:00,37.79,43.31,0,0001,0.00078706566
1955-09-01 06:00:00,37.79,43.56,0,0001,0.00075501326
1955-09-01 06:00:00,37.79,43.81,0,0001,0.00065115216
1955-09-01 06:00:00,37.79,44.06,0,0001,0.00054469827
1955-09-01 06:00:00,37.79,44.31,0,0001,0.00062926236
1955-09-01 06:00:00,37.79,44.56,0,0001,0.00083586696
1955-09-01 06:00:00,37.79,44.81,0,0001,0.0010450197
1955-09-01 06:00:00,37.54,43.31,0,0001,0.00074443343
1955-09-01 06:00:00,37.54,43.56,0,0001,0.0006865573
1955-09-01 06:00:00,37.54,43.81,0,0001,0.000576095
1955-09-01 06:00:00,37.54,44.06,0,0001,0.00041900697
1955-09-01 06:00:00,37.54,44.31,0,0001,0.00040614727
1955-09-01 06:00:00,37.54,44.56,0,0001,0.00051504496
1955-09-01 06:00:00,37.54,44.81,0,0001,0.00073698285
1955-09-01 06:00:00,37.29,43.31,0,0001,0.00079982105
1955-09-01 06:00:00,37.29,43.56,0,0001,0.0007002813
1955-09-01 06:00:00,37.29,43.81,0,0001,0.0005295587
1955-09-01 06:00:00,37.29,44.06,0,0001,0.00042216602
1955-09-01 06:00:00,37.29,44.31,0,0001,0.00032723072
1955-09-01 06:00:00,37.29,44.56,0,0001,0.0003769857
1955-09-01 06:00:00,37.29,44.81,0,0001,0.00053574267
1955-09-01 06:00:00,37.04,43.31,0,0001,0.00057137135
1955-09-01 06:00:00,37.04,43.56,0,0001,0.000497253
1955-09-01 06:00:00,37.04,43.81,0,0001,0.00037035468
1955-09-01 06:00:00,37.04,44.06,0,0001,0.00031186762
1955-09-01 06:00:00,37.04,44.31,0,0001,0.00024670485
1955-09-01 06:00:00,37.04,44.56,0,0001,0.00023366635
1955-09-01 06:00:00,37.04,44.81,0,0001,0.0003295851
1955-09-01 06:00:00,36.79,43.31,0,0001,0.0003039849
1955-09-01 06:00:00,36.79,43.56,0,0001,0.00025999668
1955-09-01 06:00:00,36.79,43.81,0,0001,0.00026250008
1955-09-01 06:00:00,36.79,44.06,0,0001,0.000236885
1955-09-01 06:00:00,36.79,44.31,0,0001,0.00024908903
1955-09-01 06:00:00,36.79,44.56,0,0001,0.00031629327
1955-09-01 06:00:00,36.79,44.81,0,0001,0.00036983314
1955-09-01 06:00:00,36.54,43.31,0,0001,0.00024254744
1955-09-01 06:00:00,36.54,43.56,0,0001,0.00025062385
1955-09-01 06:00:00,36.54,43.81,0,0001,0.0002563608
1955-09-01 06:00:00,36.54,44.06,0,0001,0.00026245537
1955-09-01 06:00:00,36.54,44.31,0,0001,0.00028941158
1955-09-01 06:00:00,36.54,44.56,0,0001,0.0003269327
1955-09-01 06:00:00,36.54,44.81,0,0001,0.00029268983
1955-09-01 06:00:00,36.29,43.31,0,0001,0.0002472711
1955-09-01 06:00:00,36.29,43.56,0,0001,0.0002550495
1955-09-01 06:00:00,36.29,43.81,0,0001,0.00025986257
1955-09-01 06:00:00,36.29,44.06,0,0001,0.0002614421
1955-09-01 06:00:00,36.29,44.31,0,0001,0.00022827213
1955-09-01 06:00:00,36.29,44.56,0,0001,0.0001959515
1955-09-01 06:00:00,36.29,44.81,0,0001,0.00013905887
1955-10-01 06:00:00,37.79,43.31,0,0001,0.0002986335
1955-10-01 06:00:00,37.79,43.56,0,0001,0.00029442392
1955-10-01 06:00:00,37.79,43.81,0,0001,0.00023105675
1955-10-01 06:00:00,37.79,44.06,0,0001,0.00015973234
1955-10-01 06:00:00,37.79,44.31,0,0001,0.00017536366
1955-10-01 06:00:00,37.79,44.56,0,0001,0.00023705447
1955-10-01 06:00:00,37.79,44.81,0,0001,0.00021196836
1955-10-01 06:00:00,37.54,43.31,0,0001,0.00022375518
1955-10-01 06:00:00,37.54,43.56,0,0001,0.00022962624
1955-10-01 06:00:00,37.54,43.81,0,0001,0.00019461596
1955-10-01 06:00:00,37.54,44.06,0,0001,0.00015869671
1955-10-01 06:00:00,37.54,44.31,0,0001,0.00016513401
1955-10-01 06:00:00,37.54,44.56,0,0001,0.00022964114
1955-10-01 06:00:00,37.54,44.81,0,0001,0.00019597942
1955-10-01 06:00:00,37.29,43.31,0,0001,0.00019081616
1955-10-01 06:00:00,37.29,43.56,0,0001,0.00016100639
1955-10-01 06:00:00,37.29,43.81,0,0001,0.00010717594
1955-10-01 06:00:00,37.29,44.06,0,0001,8.381837e-05
1955-10-01 06:00:00,37.29,44.31,0,0001,6.9639915e-05
1955-10-01 06:00:00,37.29,44.56,0,0001,9.488993e-05
1955-10-01 06:00:00,37.29,44.81,0,0001,0.00012607807
1955-10-01 06:00:00,37.04,43.31,0,0001,0.000101081365
1955-10-01 06:00:00,37.04,43.56,0,0001,9.947949e-05
1955-10-01 06:00:00,37.04,43.81,0,0001,7.087671e-05
1955-10-01 06:00:00,37.04,44.06,0,0001,5.607986e-05
1955-10-01 06:00:00,37.04,44.31,0,0001,2.463096e-05
1955-10-01 06:00:00,37.04,44.56,0,0001,3.6909518e-05
1955-10-01 06:00:00,37.04,44.81,0,0001,9.436839e-05
1955-10-01 06:00:00,36.79,43.31,0,0001,2.6225383e-05
1955-10-01 06:00:00,36.79,43.56,0,0001,2.9056604e-05
1955-10-01 06:00:00,36.79,43.81,0,0001,3.0509467e-05
1955-10-01 06:00:00,36.79,44.06,0,0001,2.0741756e-05
1955-10-01 06:00:00,36.79,44.31,0,0001,1.1897918e-05
1955-10-01 06:00:00,36.79,44.56,0,0001,3.2528576e-05
1955-10-01 06:00:00,36.79,44.81,0,0001,0.0001374551
1955-10-01 06:00:00,36.54,43.31,0,0001,6.40684e-06
1955-10-01 06:00:00,36.54,43.56,0,0001,4.9539767e-06
1955-10-01 06:00:00,36.54,43.81,0,0001,5.5649243e-06
1955-10-01 06:00:00,36.54,44.06,0,0001,1.3499793e-05
1955-10-01 06:00:00,36.54,44.31,0,0001,2.6709671e-05
1955-10-01 06:00:00,36.54,44.56,0,0001,4.105204e-05
1955-10-01 06:00:00,36.54,44.81,0,0001,0.00010514193
1955-10-01 06:00:00,36.29,43.31,0,0001,1.7576774e-06
1955-10-01 06:00:00,36.29,43.56,0,0001,3.048142e-07
1955-10-01 06:00:00,36.29,43.81,0,0001,7.592996e-07
1955-10-01 06:00:00,36.29,44.06,0,0001,7.256206e-06
1955-10-01 06:00:00,36.29,44.31,0,0001,2.0294721e-05
1955-10-01 06:00:00,36.29,44.56,0,0001,2.5331314e-05
1955-10-01 06:00:00,36.29,44.81,0,0001,2.9824014e-05
1955-11-01 06:00:00,37.79,43.31,0,0001,0.0051381397
1955-11-01 06:00:00,37.79,43.56,0,0001,0.0045381594
1955-11-01 06:00:00,37.79,43.81,0,0001,0.0037562656
1955-11-01 06:00:00,37.79,44.06,0,0001,0.0031115818
1955-11-01 06:00:00,37.79,44.31,0,0001,0.0025018263
1955-11-01 06:00:00,37.79,44.56,0,0001,0.002231698
1955-11-01 06:00:00,37.79,44.81,0,0001,0.001756649
1955-11-01 06:00:00,37.54,43.31,0,0001,0.0062527466
1955-11-01 06:00:00,37.54,43.56,0,0001,0.005963664
1955-11-01 06:00:00,37.54,43.81,0,0001,0.0056308317
1955-11-01 06:00:00,37.54,44.06,0,0001,0.0055680084
1955-11-01 06:00:00,37.54,44.31,0,0001,0.004865985
1955-11-01 06:00:00,37.54,44.56,0,0001,0.0037736702
1955-11-01 06:00:00,37.54,44.81,0,0001,0.002923112
1955-11-01 06:00:00,37.29,43.31,0,0001,0.006729822
1955-11-01 06:00:00,37.29,43.56,0,0001,0.0065933275
1955-11-01 06:00:00,37.29,43.81,0,0001,0.0066212225
1955-11-01 06:00:00,37.29,44.06,0,0001,0.0069908905
1955-11-01 06:00:00,37.29,44.31,0,0001,0.006589751
1955-11-01 06:00:00,37.29,44.56,0,0001,0.005719166
1955-11-01 06:00:00,37.29,44.81,0,0001,0.004445057
1955-11-01 06:00:00,37.04,43.31,0,0001,0.0059268284
1955-11-01 06:00:00,37.04,43.56,0,0001,0.005918722
1955-11-01 06:00:00,37.04,43.81,0,0001,0.005976062
1955-11-01 06:00:00,37.04,44.06,0,0001,0.00596426
1955-11-01 06:00:00,37.04,44.31,0,0001,0.005963187
1955-11-01 06:00:00,37.04,44.56,0,0001,0.0053607034
1955-11-01 06:00:00,37.04,44.81,0,0001,0.004744272
1955-11-01 06:00:00,36.79,43.31,0,0001,0.0038550901
1955-11-01 06:00:00,36.79,43.56,0,0001,0.0040143537
1955-11-01 06:00:00,36.79,43.81,0,0001,0.0044859457
1955-11-01 06:00:00,36.79,44.06,0,0001,0.0046794224
1955-11-01 06:00:00,36.79,44.31,0,0001,0.004732709
1955-11-01 06:00:00,36.79,44.56,0,0001,0.0050718593
1955-11-01 06:00:00,36.79,44.81,0,0001,0.0057650614
1955-11-01 06:00:00,36.54,43.31,0,0001,0.0027909088
1955-11-01 06:00:00,36.54,43.56,0,0001,0.003112297
1955-11-01 06:00:00,36.54,43.81,0,0001,0.003632884
1955-11-01 06:00:00,36.54,44.06,0,0001,0.004659157
1955-11-01 06:00:00,36.54,44.31,0,0001,0.0051654386
1955-11-01 06:00:00,36.54,44.56,0,0001,0.005681734
1955-11-01 06:00:00,36.54,44.81,0,0001,0.006063204
1955-11-01 06:00:00,36.29,43.31,0,0001,0.0019324827
1955-11-01 06:00:00,36.29,43.56,0,0001,0.0022541094
1955-11-01 06:00:00,36.29,43.81,0,0001,0.0028284597
1955-11-01 06:00:00,36.29,44.06,0,0001,0.0037323046
1955-11-01 06:00:00,36.29,44.31,0,0001,0.0042774486
1955-11-01 06:00:00,36.29,44.56,0,0001,0.004492264
1955-11-01 06:00:00,36.29,44.81,0,0001,0.0045645046
1955-12-01 06:00:00,37.79,43.31,0,0001,0.0033194004
1955-12-01 06:00:00,37.79,43.56,0,0001,0.0028701006
1955-12-01 06:00:00,37.79,43.81,0,0001,0.0023335395
1955-12-01 06:00:00,37.79,44.06,0,0001,0.001905459
1955-12-01 06:00:00,37.79,44.31,0,0001,0.0015051542
1955-12-01 06:00:00,37.79,44.56,0,0001,0.0012242971
1955-12-01 06:00:00,37.79,44.81,0,0001,0.00072850566
1955-12-01 06:00:00,37.54,43.31,0,0001,0.0048510013
1955-12-01 06:00:00,37.54,43.56,0,0001,0.004611152
1955-12-01 06:00:00,37.54,43.81,0,0001,0.004309076
1955-12-01 06:00:00,37.54,44.06,0,0001,0.0038455902
1955-12-01 06:00:00,37.54,44.31,0,0001,0.0032369075
1955-12-01 06:00:00,37.54,44.56,0,0001,0.0021957336
1955-12-01 06:00:00,37.54,44.81,0,0001,0.0013619838
1955-12-01 06:00:00,37.29,43.31,0,0001,0.0058769165
1955-12-01 06:00:00,37.29,43.56,0,0001,0.005819815
1955-12-01 06:00:00,37.29,43.81,0,0001,0.0058824
1955-12-01 06:00:00,37.29,44.06,0,0001,0.0058131395
1955-12-01 06:00:00,37.29,44.31,0,0001,0.00530197
1955-12-01 06:00:00,37.29,44.56,0,0001,0.0043983636
1955-12-01 06:00:00,37.29,44.81,0,0001,0.0028644977
1955-12-01 06:00:00,37.04,43.31,0,0001,0.0060768304
1955-12-01 06:00:00,37.04,43.56,0,0001,0.0065233884
1955-12-01 06:00:00,37.04,43.81,0,0001,0.0065725027
1955-12-01 06:00:00,37.04,44.06,0,0001,0.0061220108
1955-12-01 06:00:00,37.04,44.31,0,0001,0.0057457862
1955-12-01 06:00:00,37.04,44.56,0,0001,0.0050243316
1955-12-01 06:00:00,37.04,44.81,0,0001,0.003759998
1955-12-01 06:00:00,36.79,43.31,0,0001,0.005017656
1955-12-01 06:00:00,36.79,43.56,0,0001,0.005579251
1955-12-01 06:00:00,36.79,43.81,0,0001,0.005848783
1955-12-01 06:00:00,36.79,44.06,0,0001,0.0055260835
1955-12-01 06:00:00,36.79,44.31,0,0001,0.005146521
1955-12-01 06:00:00,36.79,44.56,0,0001,0.0048510013
1955-12-01 06:00:00,36.79,44.81,0,0001,0.004401463
1955-12-01 06:00:00,36.54,43.31,0,0001,0.0046180664
1955-12-01 06:00:00,36.54,43.56,0,0001,0.004696506
1955-12-01 06:00:00,36.54,43.81,0,0001,0.004899281
1955-12-01 06:00:00,36.54,44.06,0,0001,0.004898566
1955-12-01 06:00:00,36.54,44.31,0,0001,0.00488736
1955-12-01 06:00:00,36.54,44.56,0,0001,0.0052343784
1955-12-01 06:00:00,36.54,44.81,0,0001,0.0056216894
1955-12-01 06:00:00,36.29,43.31,0,0001,0.00410344
1955-12-01 06:00:00,36.29,43.56,0,0001,0.004143494
1955-12-01 06:00:00,36.29,43.81,0,0001,0.0039688526
1955-12-01 06:00:00,36.29,44.06,0,0001,0.003917354
1955-12-01 06:00:00,36.29,44.31,0,0001,0.0042346893
1955-12-01 06:00:00,36.29,44.56,0,0001,0.0047542034
1955-12-01 06:00:00,36.29,44.81,0,0001,0.005344647
1956-01-01 06:00:00,37.79,43.31,0,0001,0.0030916983
1956-01-01 06:00:00,37.79,43.56,0,0001,0.0028007084
1956-01-01 06:00:00,37.79,43.81,0,0001,0.0024004036
1956-01-01 06:00:00,37.79,44.06,0,0001,0.0020322853
1956-01-01 06:00:00,37.79,44.31,0,0001,0.0016188675
1956-01-01 06:00:00,37.79,44.56,0,0001,0.0012569481
1956-01-01 06:00:00,37.79,44.81,0,0001,0.0007500702
1956-01-01 06:00:00,37.54,43.31,0,0001,0.004231697
1956-01-01 06:00:00,37.54,43.56,0,0001,0.0040208157
1956-01-01 06:00:00,37.54,43.81,0,0001,0.003783589
1956-01-01 06:00:00,37.54,44.06,0,0001,0.0035284811
1956-01-01 06:00:00,37.54,44.31,0,0001,0.0029938275
1956-01-01 06:00:00,37.54,44.56,0,0001,0.0022373253
1956-01-01 06:00:00,37.54,44.81,0,0001,0.0015447193
1956-01-01 06:00:00,37.29,43.31,0,0001,0.0047720727
1956-01-01 06:00:00,37.29,43.56,0,0001,0.0047410782
1956-01-01 06:00:00,37.29,43.81,0,0001,0.0047332104
1956-01-01 06:00:00,37.29,44.06,0,0001,0.0046598967
1956-01-01 06:00:00,37.29,44.31,0,0001,0.0046836194
1956-01-01 06:00:00,37.29,44.56,0,0001,0.0039477404
1956-01-01 06:00:00,37.29,44.81,0,0001,0.0026682669
1956-01-01 06:00:00,37.04,43.31,0,0001,0.004347807
1956-01-01 06:00:00,37.04,43.56,0,0001,0.004711395
1956-01-01 06:00:00,37.04,43.81,0,0001,0.0048089083
1956-01-01 06:00:00,37.04,44.06,0,0001,0.0048284587
1956-01-01 06:00:00,37.04,44.31,0,0001,0.004687315
1956-01-01 06:00:00,37.04,44.56,0,0001,0.0043647345
1956-01-01 06:00:00,37.04,44.81,0,0001,0.0035538727
1956-01-01 06:00:00,36.79,43.31,0,0001,0.0029094273
1956-01-01 06:00:00,36.79,43.56,0,0001,0.0032854134
1956-01-01 06:00:00,36.79,43.81,0,0001,0.0035958344
1956-01-01 06:00:00,36.79,44.06,0,0001,0.0037350708
1956-01-01 06:00:00,36.79,44.31,0,0001,0.0037906223
1956-01-01 06:00:00,36.79,44.56,0,0001,0.0040074643
1956-01-01 06:00:00,36.79,44.81,0,0001,0.0039664563
1956-01-01 06:00:00,36.54,43.31,0,0001,0.0020299011
1956-01-01 06:00:00,36.54,43.56,0,0001,0.0021592432
1956-01-01 06:00:00,36.54,43.81,0,0001,0.002468353
1956-01-01 06:00:00,36.54,44.06,0,0001,0.0028730684
1956-01-01 06:00:00,36.54,44.31,0,0001,0.0032171065
1956-01-01 06:00:00,36.54,44.56,0,0001,0.00397647
1956-01-01 06:00:00,36.54,44.81,0,0001,0.0046308096
1956-01-01 06:00:00,36.29,43.31,0,0001,0.0014824921
1956-01-01 06:00:00,36.29,43.56,0,0001,0.0015993172
1956-01-01 06:00:00,36.29,43.81,0,0001,0.0017927939
1956-01-01 06:00:00,36.29,44.06,0,0001,0.0021549517
1956-01-01 06:00:00,36.29,44.31,0,0001,0.0025656277
1956-01-01 06:00:00,36.29,44.56,0,0001,0.0031739527
1956-01-01 06:00:00,36.29,44.81,0,0001,0.003969198
1956-02-01 06:00:00,37.79,43.31,0,0001,0.0067892773
1956-02-01 06:00:00,37.79,43.56,0,0001,0.006381343
1956-02-01 06:00:00,37.79,43.81,0,0001,0.005560945
1956-02-01 06:00:00,37.79,44.06,0,0001,0.00458772
1956-02-01 06:00:00,37.79,44.31,0,0001,0.0033524737
1956-02-01 06:00:00,37.79,44.56,0,0001,0.002624105
1956-02-01 06:00:00,37.79,44.81,0,0001,0.0016499266
1956-02-01 06:00:00,37.54,43.31,0,0001,0.008814405
1956-02-01 06:00:00,37.54,43.56,0,0001,0.008703302
1956-02-01 06:00:00,37.54,43.81,0,0001,0.008310388
1956-02-01 06:00:00,37.54,44.06,0,0001,0.007885764
1956-02-01 06:00:00,37.54,44.31,0,0001,0.0062905056
1956-02-01 06:00:00,37.54,44.56,0,0001,0.004470895
1956-02-01 06:00:00,37.54,44.81,0,0001,0.0030270324
1956-02-01 06:00:00,37.29,43.31,0,0001,0.009388517
1956-02-01 06:00:00,37.29,43.56,0,0001,0.009519647
1956-02-01 06:00:00,37.29,43.81,0,0001,0.009818862
1956-02-01 06:00:00,37.29,44.06,0,0001,0.010091851
1956-02-01 06:00:00,37.29,44.31,0,0001,0.009248803
1956-02-01 06:00:00,37.29,44.56,0,0001,0.0075338585
1956-02-01 06:00:00,37.29,44.81,0,0001,0.00516517
1956-02-01 06:00:00,37.04,43.31,0,0001,0.007819007
1956-02-01 06:00:00,37.04,43.56,0,0001,0.008667062
1956-02-01 06:00:00,37.04,43.81,0,0001,0.009147237
1956-02-01 06:00:00,37.04,44.06,0,0001,0.009693692
1956-02-01 06:00:00,37.04,44.31,0,0001,0.0089267
1956-02-01 06:00:00,37.04,44.56,0,0001,0.007552932
1956-02-01 06:00:00,37.04,44.81,0,0001,0.005894969
1956-02-01 06:00:00,36.79,43.31,0,0001,0.004229854
1956-02-01 06:00:00,36.79,43.56,0,0001,0.0052242978
1956-02-01 06:00:00,36.79,43.81,0,0001,0.006109069
1956-02-01 06:00:00,36.79,44.06,0,0001,0.0066965325
1956-02-01 06:00:00,36.79,44.31,0,0001,0.00680549
1956-02-01 06:00:00,36.79,44.56,0,0001,0.0067678196
1956-02-01 06:00:00,36.79,44.81,0,0001,0.0065210564
1956-02-01 06:00:00,36.54,43.31,0,0001,0.002458881
1956-02-01 06:00:00,36.54,43.56,0,0001,0.0027347312
1956-02-01 06:00:00,36.54,43.81,0,0001,0.0035322413
1956-02-01 06:00:00,36.54,44.06,0,0001,0.0045304997
1956-02-01 06:00:00,36.54,44.31,0,0001,0.005632709
1956-02-01 06:00:00,36.54,44.56,0,0001,0.0065530045
1956-02-01 06:00:00,36.54,44.81,0,0001,0.007217477
1956-02-01 06:00:00,36.29,43.31,0,0001,0.0013776526
1956-02-01 06:00:00,36.29,43.56,0,0001,0.0016122565
1956-02-01 06:00:00,36.29,43.81,0,0001,0.0019458041
1956-02-01 06:00:00,36.29,44.06,0,0001,0.0028568015
1956-02-01 06:00:00,36.29,44.31,0,0001,0.004116605
1956-02-01 06:00:00,36.29,44.56,0,0001,0.004942487
1956-02-01 06:00:00,36.29,44.81,0,0001,0.005820344
1956-03-01 06:00:00,37.79,43.31,0,0001,0.005380354
1956-03-01 06:00:00,37.79,43.56,0,0001,0.005036435
1956-03-01 06:00:00,37.79,43.81,0,0001,0.0044887876
1956-03-01 06:00:00,37.79,44.06,0,0001,0.003934703
1956-03-01 06:00:00,37.79,44.31,0,0001,0.0032922837
1956-03-01 06:00:00,37.79,44.56,0,0001,0.0029184434
1956-03-01 06:00:00,37.79,44.81,0,0001,0.0024401757
1956-03-01 06:00:00,37.54,43.31,0,0001,0.007080517
1956-03-01 06:00:00,37.54,43.56,0,0001,0.006934247
1956-03-01 06:00:00,37.54,43.81,0,0001,0.0065807914
1956-03-01 06:00:00,37.54,44.06,0,0001,0.0060990667
1956-03-01 06:00:00,37.54,44.31,0,0001,0.0052495813
1956-03-01 06:00:00,37.54,44.56,0,0001,0.0040216064
1956-03-01 06:00:00,37.54,44.81,0,0001,0.003140411
1956-03-01 06:00:00,37.29,43.31,0,0001,0.007799349
1956-03-01 06:00:00,37.29,43.56,0,0001,0.00795897
1956-03-01 06:00:00,37.29,43.81,0,0001,0.008163891
1956-03-01 06:00:00,37.29,44.06,0,0001,0.0081597185
1956-03-01 06:00:00,37.29,44.31,0,0001,0.007901511
